,TX_AGGREGATION_TIMER_NOMINAL,MEASURE_INTERVAL_S,hops,pdr,plr,aggregation_efficiency,energy
131,780,1800,0,1.0,0.0,0.4973821989528796,379889.9752527583
132,780,1800,0,1.0,0.0,0.9947643979057592,379360.46357288165
133,780,1800,0,1.0,0.0,0.9947643979057592,392508.19480904425
134,780,1800,1,0.3894736842105263,0.30526315789473685,0.0,283003.14986678393
135,780,1800,1,1.0,0.0,0.0,296462.0256805024
136,780,1800,1,0.9368421052631579,0.06315789473684211,0.0,296941.0731033608
137,780,1800,1,1.0,0.0,0.0,311703.42730128387
138,780,1800,1,1.0,0.0,0.0,311065.0185676742
139,780,1800,1,0.6526315789473685,0.3473684210526316,0.0,311406.9342890326
140,780,1800,1,1.0,0.0,0.4973821989528796,364080.2933467584
141,780,1800,1,1.0,0.0,0.4973821989528796,363929.99074766674
142,780,1800,2,1.0,0.0,0.0,299408.7252219254
143,780,1800,3,1.0,0.0,0.0,297215.0036446132
144,840,1800,0,1.0,0.0,0.9895833333333334,312209.92057652824
145,840,1800,0,1.0,0.0,0.4973821989528796,349823.2173770086
146,840,1800,0,1.0,0.0,0.8541666666666666,343159.52629326907
147,840,1800,0,1.0,0.0,0.4973821989528796,378895.69676391035
148,840,1800,0,1.0,0.0,0.9947643979057592,379587.9127192041
149,840,1800,0,1.0,0.0,0.9947643979057592,393326.78443738766
150,840,1800,1,1.0,0.0,0.0,283154.0502251097
151,840,1800,1,1.0,0.0,0.0,297805.3041923425
152,840,1800,1,0.8631578947368421,0.1368421052631579,0.0,297766.97193661437
153,840,1800,1,1.0,0.0,0.0,312049.67320977297
154,840,1800,1,1.0,0.0,0.0,311633.825491977
155,840,1800,1,0.8105263157894737,0.18947368421052632,0.0,311277.9525598052
156,840,1800,1,1.0,0.0,0.4973821989528796,363903.8086941176
157,840,1800,1,1.0,0.0,0.4973821989528796,363284.7358949932
158,840,1800,2,1.0,0.0,0.0,298864.59025065723
159,840,1800,3,1.0,0.0,0.0,297104.34938857495
160,900,1800,0,0.7052631578947368,0.25263157894736843,0.7916666666666666,307839.71803141735
161,900,1800,0,1.0,0.0,0.4973821989528796,336819.7168382308
162,900,1800,0,1.0,0.0,0.9895833333333334,312117.86484055745
163,900,1800,0,1.0,0.0,0.979381443298969,328410.9972219
164,900,1800,0,1.0,0.0,0.9896907216494846,310545.1548474701
165,900,1800,0,1.0,0.0,0.9896907216494846,323864.43893092184
166,900,1800,1,0.5052631578947369,0.45263157894736844,0.0,286058.79393147054
167,900,1800,1,1.0,0.0,0.0,298092.3733613789
168,900,1800,1,1.0,0.0,0.0,297592.8488468468
169,900,1800,1,1.0,0.0,0.0,298334.8012145829
170,900,1800,1,0.7789473684210526,0.22105263157894736,0.0,298660.65510557446
171,900,1800,1,0.4842105263157895,0.5157894736842106,0.0,298720.4552684218
172,900,1800,1,1.0,0.0,0.979381443298969,313109.71167746047
173,900,1800,1,0.7789473684210526,0.22105263157894736,0.4973821989528796,336897.14603918366
174,900,1800,2,1.0,0.0,0.0,283885.94251143717
175,900,1800,3,1.0,0.0,0.0,293472.7972115648
176,960,1800,0,0.5263157894736842,0.42105263157894735,0.9895833333333334,299426.3052940528
177,960,1800,0,1.0,0.0,0.979381443298969,299149.9364861521
178,960,1800,0,1.0,0.0,0.9895833333333334,312410.7734901112
179,960,1800,0,1.0,0.0,0.979381443298969,315440.7906570692
180,960,1800,0,1.0,0.0,0.9896907216494846,315340.9824203823
181,960,1800,0,1.0,0.0,0.9896907216494846,315287.48363795114
182,960,1800,1,0.5263157894736842,0.42105263157894735,0.0,288938.7889881263
183,960,1800,1,1.0,0.0,0.0,283864.5168935467
184,960,1800,1,1.0,0.0,0.0,298439.27206850605
185,960,1800,1,1.0,0.0,0.0,298536.02397769137
186,960,1800,1,0.7894736842105263,0.21052631578947367,0.0,298561.6006167937
187,960,1800,1,1.0,0.0,0.0,297884.236596585
188,960,1800,1,1.0,0.0,0.979381443298969,299433.0014926393
189,960,1800,1,1.0,0.0,0.979381443298969,300219.0795574305
190,960,1800,2,1.0,0.0,0.0,285012.79040494486
191,960,1800,3,1.0,0.0,0.0,284244.38961613044
192,1020,1800,0,0.8947368421052632,0.10526315789473684,0.9895833333333334,298857.41945147776
193,1020,1800,0,0.9894736842105263,0.0,0.979381443298969,300193.5518709944
194,1020,1800,0,1.0,0.0,0.9791666666666666,313557.1372818232
195,1020,1800,0,1.0,0.0,0.979381443298969,314720.4070872044
196,1020,1800,0,1.0,0.0,0.9896907216494846,316709.8496414463
197,1020,1800,0,1.0,0.0,0.9896907216494846,315614.77544035856
198,1020,1800,1,0.8947368421052632,0.10526315789473684,0.0,286110.13729982293
199,1020,1800,1,0.9894736842105263,0.0,0.0,285047.3466600098
200,1020,1800,1,0.9894736842105263,0.0,0.0,298288.77245349466
201,1020,1800,1,1.0,0.0,0.0,299121.03128851525
202,1020,1800,1,0.9894736842105263,0.010526315789473684,0.0,299453.47424044815
203,1020,1800,1,0.9894736842105263,0.010526315789473684,0.0,298322.3763483444
204,1020,1800,1,1.0,0.0,0.979381443298969,300808.5975434034
205,1020,1800,1,1.0,0.0,0.979381443298969,299846.01658687124
206,1020,1800,2,1.0,0.0,0.0,284871.0897780621
207,1020,1800,3,1.0,0.0,0.0,284927.1592041489
208,1080,1800,0,0.6421052631578947,0.30526315789473685,0.9895833333333334,300047.4268910486
209,1080,1800,0,1.0,0.0,0.979381443298969,300998.1409909599
210,1080,1800,0,1.0,0.0,0.9895833333333334,312819.7533138989
211,1080,1800,0,1.0,0.0,0.9690721649484536,314456.5849903671
212,1080,1800,0,1.0,0.0,0.9896907216494846,316691.3981263222
213,1080,1800,0,1.0,0.0,0.9896907216494846,316556.17365480977
214,1080,1800,1,0.6421052631578947,0.30526315789473685,0.0,288112.6169738127
215,1080,1800,1,1.0,0.0,0.0,285701.8037315845
216,1080,1800,1,1.0,0.0,0.0,299564.44348968955
217,1080,1800,1,0.9894736842105263,0.0,0.0,298706.54786138097
218,1080,1800,1,0.9894736842105263,0.010526315789473684,0.0,300092.30946578115
219,1080,1800,1,1.0,0.0,0.0,299662.7278111788
220,1080,1800,1,1.0,0.0,0.979381443298969,300816.44224518497
221,1080,1800,1,1.0,0.0,0.979381443298969,300912.1221191511
222,1080,1800,2,1.0,0.0,0.0,284939.03860283917
223,1080,1800,3,1.0,0.0,0.0,284481.9254886465
224,1140,1800,0,0.3473684210526316,0.631578947368421,0.9791666666666666,300491.02578413364
225,1140,1800,0,1.0,0.0,0.979381443298969,301222.16291448544
226,1140,1800,0,1.0,0.0,0.9895833333333334,314192.2992033424
227,1140,1800,0,1.0,0.0,0.9587628865979382,316378.1287383024
228,1140,1800,0,1.0,0.0,0.9896907216494846,316683.6638925925
229,1140,1800,0,1.0,0.0,0.9896907216494846,315543.76996084116
230,1140,1800,1,0.3368421052631579,0.631578947368421,0.0,293548.0336281941
231,1140,1800,1,1.0,0.0,0.0,285443.5988492554
232,1140,1800,1,1.0,0.0,0.0,299477.30533288023
233,1140,1800,1,0.9789473684210527,0.0,0.0,300874.32175707043
234,1140,1800,1,0.9894736842105263,0.010526315789473684,0.0,300056.7867189794
235,1140,1800,1,0.9894736842105263,0.010526315789473684,0.0,300431.9577857085
236,1140,1800,1,1.0,0.0,0.979381443298969,300934.8034275864
237,1140,1800,1,1.0,0.0,0.979381443298969,301331.0491521205
238,1140,1800,2,1.0,0.0,0.0,285768.3730072231
239,1140,1800,3,1.0,0.0,0.0,285328.28416463034
240,1200,1800,0,0.9894736842105263,0.010526315789473684,0.9895833333333334,301248.80367655796
241,1200,1800,0,1.0,0.0,0.979381443298969,300959.1684945148
242,1200,1800,0,1.0,0.0,0.979381443298969,317225.8181436204
243,1200,1800,0,1.0,0.0,0.979381443298969,316295.1087068476
244,1200,1800,0,1.0,0.0,0.9896907216494846,316834.6805074297
245,1200,1800,0,1.0,0.0,0.9896907216494846,316852.7838182655
246,1200,1800,1,0.9894736842105263,0.010526315789473684,0.0,285301.41236826655
247,1200,1800,1,1.0,0.0,0.0,285391.04547549755
248,1200,1800,1,1.0,0.0,0.0,300199.78101346456
249,1200,1800,1,1.0,0.0,0.0,300651.25381391525
250,1200,1800,1,1.0,0.0,0.0,300925.8792687307
251,1200,1800,1,1.0,0.0,0.0,300021.53109862906
252,1200,1800,1,0.9894736842105263,0.0,0.979381443298969,301533.60001142474
253,1200,1800,1,1.0,0.0,0.979381443298969,302046.3235980054
254,1200,1800,2,0.9894736842105263,0.0,0.0,286141.62916530936
255,1200,1800,3,1.0,0.0,0.0,285855.5123247128
256,1260,1800,0,0.8947368421052632,0.09473684210526316,0.9895833333333334,301995.7451280346
257,1260,1800,0,0.9894736842105263,0.0,0.979381443298969,302098.9408085715
258,1260,1800,0,0.9894736842105263,0.0,0.979381443298969,317084.84868793376
259,1260,1800,0,1.0,0.0,0.979381443298969,316671.0686286443
260,1260,1800,0,1.0,0.0,0.9896907216494846,316510.2741464787
261,1260,1800,0,1.0,0.0,0.9896907216494846,317797.38731665467
262,1260,1800,1,0.8947368421052632,0.09473684210526316,0.0,287342.5226284101
263,1260,1800,1,0.9894736842105263,0.0,0.0,286140.93955112435
264,1260,1800,1,0.9894736842105263,0.0,0.0,300312.27696244605
265,1260,1800,1,1.0,0.0,0.0,300150.22028999997
266,1260,1800,1,0.6947368421052632,0.30526315789473685,0.0,300508.27361574356
267,1260,1800,1,0.9894736842105263,0.010526315789473684,0.0,301000.87055566587
268,1260,1800,1,1.0,0.0,0.979381443298969,301992.1372028555
