,TX_AGGREGATION_TIMER_NOMINAL,MEASURE_INTERVAL_S,hops,pdr,plr,aggregation_efficiency,energy
32,420,1800,0,0.4421052631578947,0.37894736842105264,0.59375,303501.2653144755
33,420,1800,0,1.0,0.0,0.4973821989528796,342467.3695133544
34,420,1800,0,1.0,0.0,0.6041666666666667,333595.2526604209
35,420,1800,0,0.8736842105263158,0.12631578947368421,0.4973821989528796,372669.2607980967
36,420,1800,0,1.0,0.0,0.9947643979057592,374990.8327938093
37,420,1800,0,1.0,0.0,0.9947643979057592,388303.14978443325
38,420,1800,1,0.35789473684210527,0.5789473684210527,0.0,280453.38324592117
39,420,1800,1,1.0,0.0,0.0,292538.88563050184
40,420,1800,1,0.6105263157894737,0.3894736842105263,0.0,292525.33654188825
41,420,1800,1,1.0,0.0,0.0,306209.59152457654
42,420,1800,1,0.9473684210526315,0.05263157894736842,0.0,306248.0335330908
43,420,1800,1,0.9894736842105263,0.010526315789473684,0.0,307602.24929811235
44,420,1800,1,1.0,0.0,0.4973821989528796,360024.82628875115
45,420,1800,1,1.0,0.0,0.4973821989528796,359074.34655172465
46,420,1800,2,1.0,0.0,0.0,296053.7854042756
47,420,1800,3,1.0,0.0,0.0,292330.00632147695
48,480,1800,0,0.4421052631578947,0.37894736842105264,0.59375,303501.2653144755
49,480,1800,0,1.0,0.0,0.4973821989528796,342467.3695133544
50,480,1800,0,1.0,0.0,0.6041666666666667,333595.2526604209
51,480,1800,0,0.8736842105263158,0.12631578947368421,0.4973821989528796,372669.2607980967
52,480,1800,0,1.0,0.0,0.9947643979057592,374990.8327938093
53,480,1800,0,1.0,0.0,0.9947643979057592,388303.14978443325
54,480,1800,1,0.35789473684210527,0.5789473684210527,0.0,280453.38324592117
55,480,1800,1,1.0,0.0,0.0,292538.88563050184
56,480,1800,1,0.6105263157894737,0.3894736842105263,0.0,292525.33654188825
57,480,1800,1,1.0,0.0,0.0,306209.59152457654
58,480,1800,1,0.9473684210526315,0.05263157894736842,0.0,306248.0335330908
59,480,1800,1,0.9894736842105263,0.010526315789473684,0.0,307602.24929811235
60,480,1800,1,1.0,0.0,0.4973821989528796,360024.82628875115
61,480,1800,1,1.0,0.0,0.4973821989528796,359074.34655172465
