,MEASURE_INTERVAL_S,TX_AGGREGATION_TIMER_NOMINAL,children,pdr,plr,aggregation_efficiency,energy,energy_per_byte,energy_tx_per_byte,latency
250,1800,810,2,1.0,0.0,0.92,123811.48534323949,137.56831704804387,11.61024805600171,879.1538054167381
251,1800,810,2,0.9130434782608695,0.0,0.88,86615.01936387118,132.438867528855,15.808404245880023,878.7646891122849
252,1800,810,2,0.9565217391304348,0.0,0.875,81375.89013206192,208.6561285437485,25.17790463016087,253.66690434117663
253,1800,810,2,1.0,0.0,0.9130434782608696,121721.16635218114,316.9822040421384,24.517831098757227,812.2601545431789
254,1800,810,3,0.9130434782608695,0.0,0.8846153846153846,131739.90837821842,201.4371687740343,16.425335293952276,1273.4492253858061
255,1800,810,3,0.9565217391304348,0.0,0.9318181818181819,116370.00125067434,225.52325823774098,34.71566736002023,1684.048295914312
256,1800,900,0,1.0,0.0,0.0,105859.45489555095,840.1544039329441,70.62477655625679,855.9047909552546
257,1800,900,0,1.0,0.0,0.0,105806.28113224522,839.7323899384542,70.62477655625679,902.0513741038949
258,1800,900,0,1.0,0.0,0.0,112184.19612830551,849.8802736992842,70.47922356006305,901.9606435650512
259,1800,900,0,1.0,0.0,0.0,121004.34794798512,876.8431010723559,70.346327346147,902.2356414883088
260,1800,900,0,1.0,0.0,0.0,113109.67258822612,856.8914590017131,70.47922356006305,902.7011051449645
261,1800,900,0,1.0,0.0,0.0,102114.44912671683,739.9597762805568,70.346327346147,902.6702807494803
262,1800,900,0,1.0,0.0,0.0,102386.90468614061,741.9340919285552,70.346327346147,902.182321416065
263,1800,900,0,0.9565217391304348,0.0,0.0,81901.05141190419,593.4858797964072,70.34632734615795,901.9482039331306
264,1800,900,0,0.9565217391304348,0.0,0.0,78287.84873390733,567.3032516949806,70.34632734615795,902.056304347072
265,1800,900,0,0.9545454545454546,0.0,0.0,78790.22554528169,596.8956480703158,70.47922356006305,902.0380143580333
266,1800,900,0,0.9523809523809523,0.0,0.0,114873.01956741951,911.6906314874565,70.62477655625679,901.9759459137167
267,1800,900,0,1.0,0.0,0.0,116100.7792561088,879.5513580008243,70.47922356006305,902.2106576439583
268,1800,900,0,0.9090909090909091,0.0,0.0,110850.96288489773,839.7800218552858,70.47922356006305,902.1713334550695
