,LORA_SF,LORA_TRANSMIT_POWER,hops,pdr,plr,aggregation_efficiency,energy,energy_per_byte,energy_tx_per_byte
0,7,2,0,1.0,0.0,0.9166666666666666,52307.83930104625,107.6292989733462,10.373402149135543
1,7,2,0,1.0,0.0,0.9090909090909091,50476.22324463044,84.12703874105074,7.815021570398135
2,7,2,0,1.0,0.0,0.75,49719.99728587128,267.31181336489936,26.379049073550828
3,7,2,0,1.0,0.0,0.0,41941.01855082153,635.4699780427504,73.53583647999444
4,7,2,0,1.0,0.0,0.0,43159.70807478526,719.3284679130877,74.14715906399445
5,7,2,0,1.0,0.0,0.7692307692307692,47947.22807652557,87.81543603759262,10.019143867252488
6,7,2,0,1.0,0.0,0.8571428571428572,54066.74925466632,54.94588338888854,6.1746438546337234
7,7,2,0,1.0,0.0,0.0,49949.00430698943,832.4834051164905,74.14715906399445
8,7,2,0,1.0,0.0,0.75,48536.0459117208,269.64469950956,27.246542282669633
9,7,2,0,1.0,0.0,0.0,40330.33834595202,672.172305765867,74.14715906399445
10,7,2,0,1.0,0.0,0.0,42984.81851560729,796.0151576964313,74.89433111110557
11,7,2,0,1.0,0.0,0.8,48237.196694001614,93.48293932946049,12.132546953489735
12,7,2,0,1.0,0.0,0.9411764705882353,54724.247002231976,57.00442396065831,7.573257180498838
13,7,2,0,1.0,0.0,0.9090909090909091,50481.46589866844,420.67888248890364,37.25070593199052
14,7,2,0,1.0,0.0,0.8181818181818181,49983.41286883772,277.6856270490984,25.016834568000387
15,7,2,0,1.0,0.0,0.0,42329.146939278384,705.4857823213064,74.14715906399445
16,7,2,0,1.0,0.0,0.0,45705.57312383306,692.5086836944404,73.53583647999444
17,7,2,0,1.0,0.0,0.9333333333333333,48960.19266658362,90.66702345663634,11.613003355554715
18,7,2,0,1.0,0.0,0.8125,53820.290287874304,58.62776719812016,7.459394702221994
19,7,2,0,1.0,0.0,0.8181818181818181,48690.65844973055,427.11103903272414,39.19262451788546
20,7,2,0,1.0,0.0,0.8181818181818181,47136.71682775946,270.90067142390495,25.861160615175677
21,7,2,0,1.0,0.0,0.0,40203.32610158693,670.0554350264488,74.14715906399445
22,7,2,0,1.0,0.0,0.0,44348.8261660896,739.14710276816,74.14715906399445
23,7,2,0,1.0,0.0,0.9166666666666666,46396.426068781875,90.97338444859191,9.908164287998886
24,7,2,0,1.0,0.0,0.9166666666666666,51573.807303425296,59.28023827979919,5.997576251585547
25,7,2,0,1.0,0.0,0.8181818181818181,49077.60655124799,430.5053206249824,39.19262451788546
26,7,2,0,1.0,0.0,0.75,47430.0336194241,282.32162868704825,29.16742010286128
27,7,2,0,1.0,0.0,0.0,41382.83735161192,689.7139558601987,74.14715906399445
28,7,2,0,1.0,0.0,0.0,44101.34943336234,735.022490556039,74.14715906399445
29,7,2,0,1.0,0.0,0.7857142857142857,46321.32825812771,94.14904117505633,11.889191084878505
30,7,2,0,1.0,0.0,0.9230769230769231,51691.22978706042,53.84503102818794,5.898762314499543
31,7,2,0,1.0,0.0,0.9090909090909091,49451.01691196555,412.0918075997129,37.25070593199052
32,7,2,0,1.0,0.0,0.9,48678.28525914608,270.43491810636715,22.77531842666807
33,7,2,0,1.0,0.0,0.0,41562.27554592227,692.7045924320378,74.14715906399445
34,7,2,0,1.0,0.0,0.0,43566.00187417709,726.1000312362848,74.14715906399445
35,7,2,0,1.0,0.0,0.8461538461538461,47340.23883926192,89.65954325617787,10.342590389999344
36,7,2,0,1.0,0.0,0.875,54609.06504566656,56.53112323567967,7.110744828819608
37,7,2,0,1.0,0.0,0.8181818181818181,50043.199662114625,278.0177759006368,25.016834567999336
38,7,2,0,1.0,0.0,0.9090909090909091,48572.427413937396,404.7702284494783,37.25070593199052
39,7,2,0,1.0,0.0,0.0,41868.657749657556,634.3736022675387,73.53583647999444
40,7,2,0,1.0,0.0,0.0,44680.30848316504,744.6718080527506,74.14715906399445
41,7,2,0,1.0,0.0,0.8461538461538461,50051.77840034361,92.68847851915483,10.126531545778015
42,7,2,0,1.0,0.0,0.8461538461538461,53029.12019677068,60.95301172042607,6.458895089102453
43,7,2,0,1.0,0.0,0.6923076923076923,51199.33233099383,426.6611027582819,43.966398035994104
44,7,2,0,1.0,0.0,0.8181818181818181,47888.43981551952,295.6076531822193,27.7374407200015
45,7,2,0,1.0,0.0,0.0,41217.655854831726,686.9609309138621,74.14715906399445
46,7,2,0,1.0,0.0,0.0,43844.40026182813,730.7400043638022,74.14715906399445
47,7,2,0,1.0,0.0,0.7142857142857143,48868.427408805626,103.0979481198431,12.320500396960874
48,7,2,0,1.0,0.0,0.8823529411764706,54981.12515551969,60.68556860432636,7.995317807151988
49,7,2,0,1.0,0.0,0.75,51196.60580724483,426.6383817270402,40.60412382399091
50,7,2,0,1.0,0.0,0.75,49945.99981293242,268.52688071469044,26.384762828386272
51,7,2,0,1.0,0.0,0.0,41426.73236391805,690.4455393986341,74.14715906399445
52,7,2,0,1.0,0.0,0.0,44958.67896057567,681.1921054632677,73.53583647999444
53,7,2,0,1.0,0.0,0.9166666666666666,47863.910215034084,88.63687076858163,9.379359498664096
