,CAD_INTERVAL_RANDOM_S,MEASURE_INTERVAL_S,children,pdr,plr,aggregation_efficiency,energy,energy_per_byte,energy_tx_per_byte,latency
233,0.133,1800,0,1.0,0.0,0.0,48748.005764837355,369.3030739760406,70.47922356007449,962.2495200032827
234,0.133,1800,0,0.9090909090909091,0.0,0.0,86793.27914298486,657.5248419923096,70.47922356006305,962.4745120032603
235,0.133,1800,0,0.9545454545454546,0.0,0.0,84226.31569874202,638.0781492328941,70.47922356006305,962.2495200032827
236,0.133,1800,0,0.9130434782608695,0.0,0.0,69546.77453328125,503.9621342991395,70.346327346147,962.4745120032603
237,0.133,1800,0,0.9545454545454546,0.0,0.0,67321.05569191586,510.0079976660292,70.47922356006305,962.2495200032827
238,0.133,1800,0,1.0,0.0,0.0,66795.67321202761,506.0278273638456,70.47922356006305,962.4845120032624
239,0.133,1800,0,0.9565217391304348,0.0,0.0,63600.61349615341,460.8740108416914,70.346327346147,962.2495200032827
240,0.133,1800,0,0.9545454545454546,0.0,0.0,65207.257616785464,493.99437588473836,70.47922356006305,962.484511998111
241,0.133,1800,0,0.9565217391304348,0.0,0.0,53947.19975282726,390.921737339328,70.346327346147,962.24951999732
242,0.133,1800,0,0.9545454545454546,0.0,0.0,48710.39163708561,369.0181184627698,70.47922356006305,962.4845119980018
243,0.133,1800,0,1.0,0.0,0.0,43802.65886635683,347.6401497329907,70.62477655625679,962.24951999732
244,0.133,1800,0,0.9545454545454546,0.0,0.0,83614.50741992367,633.4432380297247,70.47922356006305,962.4845119980018
245,0.133,1800,1,1.0,0.0,0.9130434782608696,55852.072215689484,216.48090006081196,36.23214481675233,901.5067159998789
246,0.133,1800,1,0.9565217391304348,0.0,0.9166666666666666,49748.421082228924,184.25341141566267,36.127979790232374,731.1596919999329
247,0.133,1800,1,1.0,0.0,0.9130434782608696,78491.14160587564,311.4727841503002,37.09059763619747,737.3720639990916
248,0.133,1800,1,0.9565217391304348,0.0,0.88,49851.989036739586,184.63699643236885,37.62232388445322,737.6432039991887
249,0.133,1800,2,1.0,0.0,0.9428571428571428,88319.6776531436,114.10811066297623,18.641716883728634,847.8690279998673
250,0.133,1800,2,0.9565217391304348,0.0,0.88,57846.17863602744,125.20817886586026,22.205604971446675,621.6147039999341
251,0.133,1800,2,0.9565217391304348,0.0,0.92,86088.00255661075,131.63303143212653,15.810029258724288,359.78091599996606
252,0.133,1800,2,0.9545454545454546,0.0,0.9166666666666666,74384.52591291741,190.72955362286515,25.17790463016281,588.5931319993069
253,0.133,1800,2,1.0,0.0,0.9583333333333334,63558.13640079278,75.12782080471959,11.855566157165201,902.707591998842
254,0.133,1800,3,0.9545454545454546,0.0,0.9705882352941176,86595.52947082158,83.42536557882619,13.624392472604447,958.7127919999366
255,0.133,1800,3,0.9565217391304348,0.0,0.9428571428571428,87318.03599525862,167.27593102539964,27.402961944839706,469.4082839999892
256,0.152,1800,0,1.0,0.0,0.0,70118.93096921087,556.4994521365942,70.62477655625679,946.880684000148
257,0.152,1800,0,1.0,0.0,0.0,71290.78288481383,540.0816885213169,70.47922356006305,946.5699320001377
258,0.152,1800,0,1.0,0.0,0.0,72862.17365746426,527.986765633799,70.34632734615795,946.8466839990615
259,0.152,1800,0,1.0,0.0,0.0,77118.55185933354,584.2314534797996,70.47922356006305,947.0240999987836
260,0.152,1800,0,1.0,0.0,0.0,73272.61867771027,530.961004910944,70.34632734615795,946.6434119989608
261,0.152,1800,0,1.0,0.0,0.0,59493.2113542163,472.1683440810817,70.62477655625679,946.6434119989608
262,0.152,1800,0,1.0,0.0,0.0,64756.314902996404,469.24865871736523,70.34632734615795,946.6434119989608
263,0.152,1800,0,0.9545454545454546,0.0,0.0,50235.67925221778,380.5733276683165,70.47922356006305,946.6434119989608
264,0.152,1800,0,0.9130434782608695,0.0,0.0,45442.333161890296,329.29226928906013,70.346327346147,946.6434119989608
265,0.152,1800,0,1.0,0.0,0.0,41533.33348659737,329.62963084601085,70.62477655625679,946.6434119989608
266,0.152,1800,0,1.0,0.0,0.0,78717.72599524303,624.7438571051034,70.62477655625679,946.6434119989608
267,0.152,1800,0,1.0,0.0,0.0,65034.46488245755,516.1465466861711,70.62477655625679,946.6434119989608
268,0.152,1800,0,1.0,0.0,0.0,66144.32331987706,524.9549469831513,70.62477655625679,946.6434119989608
269,0.152,1800,0,0.9565217391304348,0.0,0.0,64177.48638681064,465.05424917978723,70.34632734615795,946.6434119989608
270,0.152,1800,0,0.9545454545454546,0.0,0.0,62416.43218664001,472.8517589896971,70.47922356006305,946.6434119989608
271,0.152,1800,0,0.9545454545454546,0.0,0.0,62755.19499070246,475.41814386895805,70.47922356006305,946.6434119979858
272,0.152,1800,0,0.9565217391304348,0.0,0.0,55054.22733257161,398.9436763229827,70.34632734615795,946.6434119995029
273,0.152,1800,0,0.9545454545454546,0.0,0.0,48295.39470768479,365.87420233094537,70.47922356006305,946.6434120000922
274,0.152,1800,0,0.9545454545454546,0.0,0.0,46535.04267467458,352.538202080868,70.47922356006305,946.6434120000922
275,0.152,1800,0,0.9545454545454546,0.0,0.0,78182.11660514126,592.288762160161,70.47922356006305,946.6434120000922
276,0.152,1800,1,1.0,0.0,0.84,55545.73424597338,210.4005085074749,38.46932550000928,874.2428960001232
277,0.152,1800,1,0.9565217391304348,0.0,0.875,46411.3950924217,175.80073898644582,36.94101904001069,902.5501200001545
278,0.152,1800,1,1.0,0.0,0.9565217391304348,79004.32952211241,306.2183314810559,36.23626403535829,902.0501280001681
279,0.152,1800,1,1.0,0.0,0.9130434782608696,75103.33021982458,291.0981791466069,36.23214481675233,585.0895440001786
280,0.152,1800,1,1.0,0.0,0.9565217391304348,47895.96339465589,124.72907134024972,24.517831098759686,584.8449679993028
281,0.152,1800,2,1.0,0.0,0.9583333333333334,79108.08259208417,69.02974048174885,8.862371045866833,902.6923920002155
282,0.152,1800,2,0.9130434782608695,0.0,0.84,55750.44962958986,142.9498708451022,26.209725520009084,457.5314160000453
283,0.152,1800,2,0.9545454545454546,0.0,0.9166666666666666,81727.3033349627,127.30109553732507,15.470459807110132,321.5744679996751
284,0.152,1800,2,0.9565217391304348,0.0,0.875,79403.10585510396,203.5977073207794,25.17790463016087,321.75188399939725
285,0.152,1800,2,1.0,0.0,0.9565217391304348,68966.2786084317,179.59968387612423,24.520598698758107,321.3711959995744
286,0.152,1800,2,1.0,0.0,0.9230769230769231,65106.17182357952,72.82569555210237,12.13591485530409,321.3711959995744
287,0.152,1800,3,1.0,0.0,0.9565217391304348,78891.99466265403,124.0440167651793,14.980345176611227,932.26411200025
288,0.171,1800,0,1.0,0.0,0.0,68328.13421969337,542.2867795213759,70.62477655625679,852.9708280003751
289,0.171,1800,0,1.0,0.0,0.0,66684.55271830145,529.2424818912814,70.62477655625679,902.7200360003171
290,0.171,1800,0,0.9545454545454546,0.0,0.0,71328.67403163888,540.3687426639309,70.47922356006305,902.6921439994039
291,0.171,1800,0,1.0,0.0,0.0,75926.34260990623,550.1908884775814,70.346327346147,902.2277719994199
292,0.171,1800,0,1.0,0.0,0.0,72705.58814921853,550.7999102213525,70.47922356006305,902.310283999479
293,0.171,1800,0,1.0,0.0,0.0,57417.15130051961,416.06631377188125,70.346327346147,902.6550359994944
294,0.171,1800,0,1.0,0.0,0.0,66743.66663314369,483.6497582111861,70.346327346147,902.7375479995535
295,0.171,1800,0,0.9565217391304348,0.0,0.0,50210.14358286794,363.8416201657097,70.34632734615795,902.2731759995695
296,0.171,1800,0,0.9565217391304348,0.0,0.0,43100.19345614143,312.3202424358075,70.34632734615795,902.3556879996286
297,0.171,1800,0,0.9545454545454546,0.0,0.0,42940.80191339269,325.30910540449,70.47922356006305,902.700439999644
298,0.171,1800,0,1.0,0.0,0.0,73627.17628870785,584.3426689579989,70.62477655625679,901.9738279997036
299,0.171,1800,0,0.9545454545454546,0.0,0.0,77662.9207357386,588.3554601192318,70.47922356006305,902.3185799997191
300,0.171,1800,0,0.2727272727272727,0.3181818181818182,0.0,65910.95129372866,499.3253885888535,70.47922356006305,902.4010919997781
301,0.171,1800,0,0.9565217391304348,0.0,0.0,64198.580420773564,465.2071044983592,70.34632734615795,902.7458439997936
302,0.171,1800,0,0.9545454545454546,0.0,0.0,63762.04806349464,483.0458186628382,70.47922356006305,902.0192319998532
303,0.171,1800,0,0.9545454545454546,0.045454545454545456,0.0,60806.29285329539,460.65373373708627,70.47922356006305,902.3639839984207
304,0.171,1800,0,0.9545454545454546,0.0,0.0,61033.99345071781,462.3787382630137,70.47922356006305,902.4464959979668
305,0.171,1800,0,0.9130434782608695,0.0,0.0,53895.00953681202,390.543547368203,70.346327346147,901.9821239977246
306,0.171,1800,0,0.9545454545454546,0.0,0.0,46328.61496637667,350.9743558058839,70.47922356006305,902.0646359968523
307,0.171,1800,0,1.0,0.0,0.0,42551.57593171847,337.7109200930037,70.62477655625679,902.4093879966094
308,0.171,1800,0,1.0,0.0,0.0,72962.26241562678,579.0655747271967,70.62477655625679,902.4918999957372
309,0.171,1800,1,1.0,0.0,0.9545454545454546,51997.91316328016,206.34092525111174,35.48951467810371,978.2864280004515
310,0.171,1800,1,1.0,0.0,0.9130434782608696,46469.57650192531,184.40308135684646,37.09059763620047,902.6344160000108
311,0.171,1800,1,1.0,0.0,0.9130434782608696,72495.642568498,280.99086266859695,36.23214481675233,902.2617719994196
312,0.171,1800,1,0.9565217391304348,0.0,0.88,49788.4504556954,127.66269347614205,26.20972552000763,902.524011999376
313,0.171,1800,2,1.0,0.0,0.9166666666666666,82849.01557983844,64.82708574322257,8.001061435494304,840.0515252303003
314,0.171,1800,2,0.9130434782608695,0.0,0.88,53774.471644270714,133.76734239868335,25.440564041799828,902.7601440004237
315,0.171,1800,2,0.9545454545454546,0.045454545454545456,0.9166666666666666,78669.03766054127,122.53744183884933,15.468804420195482,526.3032440001944
316,0.171,1800,2,0.9565217391304348,0.0,0.875,66996.19921152966,171.78512618340937,25.17790463016087,526.275351999644
317,0.171,1800,2,1.0,0.0,0.9696969696969697,66242.99243671689,73.60332492968543,15.210843994139598,526.6201039996595
318,0.171,1800,3,1.0,0.0,0.9130434782608696,74390.79356725639,177.12093706489617,22.46184950744964,927.0606842934053
319,0.171,1800,3,0.9545454545454546,0.0,0.9166666666666666,78527.36364967877,152.18481327457124,19.159567025125458,927.2399960004595
320,0.19,1800,0,1.0,0.0,0.0,70693.09520763942,535.5537515730259,70.47922356006305,927.4249320482672
321,0.19,1800,0,1.0,0.0,0.0,71278.39541895098,516.5101117315288,70.346327346147,926.9393759996074
322,0.19,1800,0,1.0,0.0,0.0,72530.88298227156,549.47638622933,70.47922356006305,926.6423999997169
323,0.19,1800,0,1.0,0.0,0.0,78165.64829247812,566.4177412498415,70.346327346147,926.8060199996835
324,0.19,1800,0,1.0,0.0,0.0,74316.0794132215,563.0006016153144,70.47922356006305,927.1307719996985
325,0.19,1800,0,1.0,0.0,0.0,56785.847288800775,411.4916470202955,70.346327346147,927.2943919996651
326,0.19,1800,0,1.0,0.0,0.0,65501.38757035449,496.22263310874615,70.47922356006305,927.1307719996985
327,0.19,1800,0,0.9565217391304348,0.0,0.0,50015.29489282224,362.42967313639303,70.34632734615795,927.2943919996651
328,0.19,1800,0,1.0,0.0,0.0,43023.13221663663,325.93281982300476,70.47922356007449,927.1307719996985
329,0.19,1800,0,0.9565217391304348,0.0,0.0,43539.97455244577,315.5070619742447,70.346327346147,927.2943919996651
330,0.19,1800,0,0.9565217391304348,0.0,0.0,80423.83686044901,582.7814265249929,70.34632734615795,927.1307719996985
331,0.19,1800,0,0.5454545454545454,0.4090909090909091,0.0,65953.14093773332,499.6450071040403,70.47922356006305,927.2943919996651
332,0.19,1800,0,1.0,0.0,0.0,64667.886076451214,489.9082278519031,70.47922356006305,927.1307719996985
333,0.19,1800,0,0.9565217391304348,0.0,0.0,61282.93721786362,444.07925520191026,70.346327346147,927.2943919996651
334,0.19,1800,0,0.9545454545454546,0.0,0.0,59756.129080104605,452.69794757655006,70.47922356006305,927.1307719996985
335,0.19,1800,0,0.9565217391304348,0.0,0.0,52564.45194003171,380.90182565240366,70.346327346147,927.2943919996651
336,0.19,1800,0,0.9545454545454546,0.0,0.0,46043.99511451216,348.8181448069103,70.47922356006305,927.1307719984143
337,0.19,1800,0,1.0,0.0,0.0,41126.906117288556,326.4040168038774,70.62477655625679,927.2943919989484
338,0.19,1800,0,0.9545454545454546,0.0,0.0,78262.40889477407,592.8970370816218,70.47922356006305,927.1307719984179
339,0.19,1800,1,1.0,0.0,0.9130434782608696,52532.900692731106,203.6158941578725,36.23214481675233,948.2381119996353
340,0.19,1800,1,1.0,0.0,0.9565217391304348,46922.47542853473,177.73664935051033,35.41673818001051,739.7333919998291
341,0.19,1800,1,1.0,0.0,0.9130434782608696,73312.01042785429,290.92067630100905,37.09059763619747,738.1560119998248
342,0.19,1800,1,0.9545454545454546,0.0,0.5,81644.73246553921,400.2192767918589,47.70704224002313,738.3196319997915
343,0.19,1800,1,0.9545454545454546,0.0,0.9166666666666666,83253.28399337907,161.34357363057958,19.159567025125458,738.1930119998324
344,0.19,1800,1,0.9565217391304348,0.0,0.875,80465.2370512421,304.79256458803826,36.94101904000782,737.6811279997637
345,0.19,1800,1,0.9565217391304348,0.0,0.88,47526.83419086096,118.2259556986591,25.440564041800297,738.206011999835
346,0.19,1800,2,1.0,0.0,0.9428571428571428,85634.44362483163,95.14938180536848,16.09209949600644,873.132447999651
347,0.19,1800,2,0.9565217391304348,0.0,0.88,54298.62311255959,135.07120177253628,25.440564041800297,621.6332399997209
348,0.19,1800,2,0.9565217391304348,0.0,0.9428571428571428,68111.7450275524,169.43220156107563,35.42168625076248,902.6228039997259
349,0.19,1800,2,0.9545454545454546,0.0,0.9166666666666666,71317.0650724035,182.8642694164192,25.17790463016281,360.03831999988324
350,0.19,1800,2,1.0,0.0,0.9583333333333334,62917.238865426094,68.53729723902624,10.953502364446956,902.6228039997259
351,0.19,1800,3,1.0,0.0,0.9705882352941176,82210.38776354732,95.81630275471716,16.394712750775884,899.7066799996919
352,0.209,1800,0,1.0,0.0,0.0,67495.67354039609,511.33086015451585,70.47922356006305,892.1614559999189
353,0.209,1800,0,1.0,0.0,0.0,68289.4634588176,517.3444201425575,70.47922356006305,902.7035639999049
354,0.209,1800,0,1.0,0.0,0.0,69975.05741191028,507.0656334196397,70.34632734615795,902.56767999988
355,0.209,1800,0,1.0,0.0,0.0,75811.89488591488,574.3325370145067,70.47922356006305,902.6446959999339
356,0.209,1800,0,1.0,0.0,0.0,72958.38454622692,528.6839459871517,70.34632734615795,902.6576959999365
357,0.209,1800,0,1.0,0.0,0.0,56989.101346922376,452.2944551343046,70.62477655625679,902.1511919999175
358,0.209,1800,0,1.0,0.0,0.0,68430.08521894595,495.8701827459852,70.34632734615795,902.6576959999365
359,0.209,1800,0,0.9545454545454546,0.0,0.0,50252.81639204322,380.7031544851759,70.47922356006305,902.1511919999175
360,0.209,1800,0,0.9130434782608695,0.043478260869565216,0.0,43753.261573987096,317.0526201013558,70.346327346147,902.6576959999365
361,0.209,1800,0,1.0,0.0,0.0,40547.94470490825,321.8090849595893,70.62477655625679,902.358191999956
362,0.209,1800,0,1.0,0.0,0.0,75972.02829271709,602.9526054977547,70.62477655625679,902.6576959999365
363,0.209,1800,0,1.0,0.0,0.0,78437.70052074315,622.5214327043108,70.62477655625679,902.5869439999587
364,0.209,1800,0,0.9545454545454546,0.0,0.0,77781.36769948808,589.2527856021825,70.47922356006305,902.3269439999167
365,0.209,1800,0,0.9545454545454546,0.0,0.0,62187.15468733621,471.11480823739555,70.47922356006305,902.2431919999362
366,0.209,1800,0,1.0,0.0,0.0,61913.454355997506,491.37662187299605,70.62477655625679,902.3269439999167
367,0.209,1800,0,0.9565217391304348,0.0,0.0,63917.99279977301,463.1738608679204,70.34632734615795,902.2431919999362
368,0.209,1800,0,0.9545454545454546,0.0,0.0,60575.0025898204,458.90153477136664,70.47922356006305,902.3269439994037
369,0.209,1800,0,0.9545454545454546,0.0,0.0,61842.7504419627,468.50568516638407,70.47922356006305,902.2431919994706
370,0.209,1800,0,0.43478260869565216,0.5217391304347826,0.0,51631.28112808316,374.1397183194432,70.34632734615795,902.326943999411
371,0.209,1800,0,0.4090909090909091,0.5454545454545454,0.0,46359.122561268545,351.2054739490041,70.47922356006305,902.243191999085
372,0.209,1800,0,0.9545454545454546,0.0,0.0,43704.264149169634,331.09291022098205,70.47922356006305,902.326943999411
373,0.209,1800,0,0.9545454545454546,0.0,0.0,77171.54331263628,584.6329038836082,70.47922356006305,902.243191999085
374,0.209,1800,1,1.0,0.0,0.84,56440.30480634471,213.78903335736635,38.46932550000928,909.2314388777638
375,0.209,1800,1,0.9565217391304348,0.0,0.875,46398.71379693982,175.75270377628718,36.94101904001069,909.0120679999391
376,0.209,1800,1,1.0,0.0,0.9130434782608696,74549.42496731451,288.95125956323454,36.23214481675233,909.220803999895
377,0.209,1800,2,1.0,0.0,0.9705882352941176,83048.9891901789,92.89596106283993,15.736900511149555,857.1407519999448
378,0.209,1800,2,0.9130434782608695,0.0,0.8888888888888888,58898.9424168087,151.02292927386847,37.53523011447528,275.787787999936
379,0.209,1800,2,0.42857142857142855,0.5714285714285714,0.9565217391304348,67878.5801970628,176.76713592985104,24.520598698758107,77.38603600000715
380,0.209,1800,2,1.0,0.0,0.96875,52230.35375852212,94.6202060842792,23.761314031318005,794.0282039999947
381,0.209,1800,2,1.0,0.0,0.9444444444444444,71240.29573524451,67.08125775446752,14.088341147126041,78.23316000000705
382,0.209,1800,3,1.0,0.0,0.9545454545454546,78456.48312820595,155.66762525437687,18.01044693905528,916.8730679999826
383,0.209,1800,4,0.9565217391304348,0.0,0.9428571428571428,80084.89158679279,123.58779565863084,22.17793196667281,1342.5400119998903
384,0.228,1800,0,1.0,0.0,0.0,66490.39638172799,527.7015585851427,70.62477655625679,858.9501400001463
385,0.228,1800,0,1.0,0.0,0.0,65570.43283551301,520.4002605993096,70.62477655625679,902.2563399998326
386,0.228,1800,0,1.0,0.0,0.0,70394.93488146055,533.294961223186,70.47922356006305,902.7628439983037
387,0.228,1800,0,1.0,0.0,0.0,76645.11824409549,555.3994075659093,70.346327346147,902.25633999827
388,0.228,1800,0,1.0,0.0,0.0,71574.97136110804,542.2346315235458,70.47922356006305,902.7628439983037
389,0.228,1800,0,1.0,0.0,0.0,55566.407647091306,402.6551278774732,70.346327346147,902.25633999827
390,0.228,1800,0,1.0,0.0,0.0,64666.45231820594,468.59748056670975,70.346327346147,902.762844000179
391,0.228,1800,0,0.9565217391304348,0.0,0.0,48881.58250543144,354.21436598138723,70.346327346147,902.2563400001527
392,0.228,1800,0,0.9565217391304348,0.0,0.0,42333.59705758889,306.7651960694847,70.34632734615795,902.762844000179
393,0.228,1800,0,0.9545454545454546,0.0,0.0,40263.2330392641,305.02449272169775,70.47922356006305,902.2563400001527
394,0.228,1800,0,0.9545454545454546,0.0,0.0,79236.07363916076,600.2732851451573,70.47922356006305,902.762844000179
395,0.228,1800,0,0.9545454545454546,0.0,0.0,77053.41916957202,583.7380240119093,70.47922356006305,902.2563400001527
396,0.228,1800,0,0.9545454545454546,0.0,0.0,63227.50255205101,478.9962314549319,70.47922356006305,902.762844000179
397,0.228,1800,0,0.9565217391304348,0.0,0.0,62546.29058663991,453.23398975826024,70.34632734615795,902.2563400001527
398,0.228,1800,0,0.9545454545454546,0.0,0.0,63067.465916901914,477.7838327038024,70.47922356006305,902.762844000179
399,0.228,1800,0,0.9545454545454546,0.0,0.0,59685.419673437485,452.16227025331426,70.47922356006305,902.2563400000217
400,0.228,1800,0,0.9545454545454546,0.0,0.0,58832.148261846196,445.6980928927742,70.47922356006305,902.7628439993277
401,0.228,1800,0,0.9130434782608695,0.043478260869565216,0.0,51411.74569001295,372.54888181168803,70.346327346147,902.2563399997744
402,0.228,1800,0,0.9545454545454546,0.0,0.0,44228.3315227307,335.0631175964447,70.47922356006305,902.7628439993277
403,0.228,1800,0,1.0,0.0,0.0,40212.403945690734,319.1460630610376,70.62477655625679,902.2563399997744
404,0.228,1800,0,1.0,0.0,0.0,74478.36469253116,591.0981324804061,70.62477655625679,902.7628439993277
405,0.228,1800,1,1.0,0.0,0.9545454545454546,50668.28767416209,201.06463362762736,35.48951467810371,878.4873720001742
406,0.228,1800,1,1.0,0.0,0.9130434782608696,44188.91858368872,175.35285152257427,37.09059763620047,878.5003719992837
407,0.228,1800,1,1.0,0.0,0.9130434782608696,71835.83911883386,278.43348495672035,36.23214481675233,878.5203719983529
408,0.228,1800,1,0.9565217391304348,0.0,0.88,47345.36114656478,121.39836191426866,26.20972552000763,878.4892399982455
409,0.228,1800,2,1.0,0.0,0.9428571428571428,84186.18028483613,109.61742224588038,18.769365896883443,955.7949812305578
410,0.228,1800,2,0.9130434782608695,0.0,0.88,52818.434627153,131.38914086356468,25.440564041799828,956.2517800001842
411,0.228,1800,2,1.0,0.0,0.9565217391304348,78242.16232444109,123.02226780572498,14.980345176611525,902.077471999195
412,0.228,1800,2,0.9565217391304348,0.0,0.875,66237.97167324675,169.840953008325,25.17790463016087,263.78819999951884
413,0.228,1800,2,1.0,0.0,0.9696969696969697,64422.149698024994,71.58016633113888,15.210843994139598,902.0774719983128
414,0.228,1800,3,1.0,0.0,0.9166666666666666,76138.06295696757,74.64515976173291,9.912331968000391,901.4632082936337
415,0.228,1800,3,0.9545454545454546,0.0,0.9428571428571428,80784.59950136386,156.55930135923228,27.71748181861853,902.3952240002109
416,0.247,1800,0,1.0,0.0,0.0,67909.21469602993,514.4637476971965,70.47922356006305,959.6501679999351
417,0.247,1800,0,1.0,0.0,0.0,67669.24439333206,512.6457908585762,70.47922356006305,959.3143000004202
418,0.247,1800,0,1.0,0.0,0.0,71877.8544108091,544.5292000818871,70.47922356006305,959.8028040002655
419,0.247,1800,0,1.0,0.0,0.0,75438.39619773292,571.5030014979766,70.47922356006305,959.7788039985116
420,0.247,1800,0,1.0,0.0,0.0,70369.8164591079,558.4906068183167,70.62477655625679,959.8068039985174
421,0.247,1800,0,0.9523809523809523,0.047619047619047616,0.0,53002.839703365324,420.65745796321687,70.62477655625679,959.4379359985505
422,0.247,1800,0,1.0,0.0,0.0,61247.40888589741,463.99552186285916,70.47922356006305,959.8068039985174
423,0.247,1800,0,0.9545454545454546,0.0,0.0,47092.912964479896,356.7644921551507,70.47922356006305,959.6040520003517
424,0.247,1800,0,0.9130434782608695,0.043478260869565216,0.0,41464.772234861994,300.4693640207391,70.34632734615795,959.8068040004655
425,0.247,1800,0,1.0,0.0,0.0,38333.208522903165,304.23181367383467,70.62477655625679,959.6040520004535
426,0.247,1800,0,0.9545454545454546,0.0,0.0,63676.755675080465,482.39966420515503,70.47922356006305,959.8068040004655
427,0.247,1800,0,1.0,0.0,0.0,61099.399493042714,484.9158689924025,70.62477655625679,959.6040520004535
428,0.247,1800,0,0.9565217391304348,0.0,0.0,61806.55240581989,447.8735681581152,70.34632734615795,959.8068040004655
429,0.247,1800,0,1.0,0.0,0.0,56101.19948382712,445.24761495100887,70.62477655625679,959.6040520004535
430,0.247,1800,0,1.0,0.0,0.0,54935.64007072277,435.9971434184347,70.62477655625679,959.8068040004655
431,0.247,1800,0,1.0,0.0,0.0,48778.17806164243,387.1283973146225,70.62477655625679,959.6040520004535
432,0.247,1800,0,0.9545454545454546,0.0,0.0,43310.260284342075,328.1080324571369,70.47922356006305,959.8068039991922
433,0.247,1800,0,0.9545454545454546,0.0,0.0,41993.50145784686,318.13258680187016,70.47922356006305,959.6040519988164
434,0.247,1800,0,1.0,0.0,0.0,75488.4624080586,571.882290970141,70.47922356007449,959.8068039990394
435,0.247,1800,1,1.0,0.0,0.875,51483.11233712053,195.0117891557596,36.94101904000782,963.8360073873587
436,0.247,1800,1,1.0,0.0,0.9130434782608696,42836.933896679606,169.98783292333178,37.09059763619898,964.0757880003985
437,0.247,1800,1,0.9545454545454546,0.0,0.9166666666666666,76804.42546204738,290.9258540229067,36.9450446400091,729.5235640003411
438,0.247,1800,1,1.0,0.0,0.9565217391304348,71265.62911830626,276.2233686756056,36.23626403535829,667.7666359989835
439,0.247,1800,1,0.9565217391304348,0.0,0.875,78782.95866749418,298.4202979829325,36.94101904000782,668.4540079989674
440,0.247,1800,1,1.0,0.0,0.9130434782608696,75285.6916239423,298.7527445394536,37.09059763619898,667.3661319989533
441,0.247,1800,1,0.9523809523809523,0.047619047619047616,0.9166666666666666,44223.70669774187,116.99393306280919,25.965957069215523,667.3661319989533
442,0.247,1800,2,1.0,0.0,0.9583333333333334,80311.08935864664,78.73636211632024,9.912331968000577,902.8697520004425
443,0.247,1800,2,0.9545454545454546,0.0,0.9166666666666666,51531.09266685304,134.19555381992978,25.563006590008925,106.49063200007367
444,0.247,1800,2,0.9565217391304348,0.0,0.9166666666666666,76344.8458060147,117.81612007101033,15.328854868155348,188.2995439997503
445,0.247,1800,2,0.9565217391304348,0.0,0.875,65143.24543736484,167.03396265990986,25.17790463016087,187.44241999975748
446,0.247,1800,2,1.0,0.0,0.92,58113.79684374516,66.3399507348689,11.916205098632568,187.07355199979065
447,0.247,1800,3,1.0,0.0,0.9428571428571428,80979.17546095322,104.62425770148995,18.640343810860223,920.2823823558358
448,0.266,1800,0,1.0,0.0,0.0,68046.42295034914,493.0900213793416,70.34632734615795,819.8055200346594
449,0.266,1800,0,1.0,0.0,0.0,68010.61410994056,492.83053702855483,70.34632734615795,902.4936439997464
450,0.266,1800,0,1.0,0.0,0.0,70457.3579772985,533.7678634643826,70.47922356006305,902.195139999726
451,0.266,1800,0,1.0,0.0,0.0,75931.07927394257,602.6276132852585,70.62477655625679,902.8213399986798
452,0.266,1800,0,1.0,0.0,0.0,72829.86702138542,527.7526595752566,70.346327346147,902.7027599987887
453,0.266,1800,0,1.0,0.0,0.0,55071.973744587995,417.2119223074848,70.47922356006305,902.5456439988611
454,0.266,1800,0,1.0,0.0,0.0,62691.3397412448,474.93439197912727,70.47922356006305,902.7077599987897
455,0.266,1800,0,1.0,0.0,0.0,41324.65665112151,327.97346548509137,70.62477655625679,902.5456439994687
456,0.266,1800,0,1.0,0.0,0.0,39741.610655098324,315.40960837379623,70.62477655625679,902.7077600005905
457,0.266,1800,0,0.9565217391304348,0.0,0.0,43064.663658262245,312.0627801323351,70.34632734615795,902.5456440006456
458,0.266,1800,0,0.9565217391304348,0.0,0.0,76724.88967246607,555.9774613946817,70.34632734615795,902.7077600005905
459,0.266,1800,0,0.9565217391304348,0.0,0.0,78437.83029276336,568.3900745852418,70.34632734615795,902.5456440006456
460,0.266,1800,0,0.9545454545454546,0.0,0.0,64071.85027355458,485.39280510268617,70.47922356006305,902.7077600005905
461,0.266,1800,0,0.9545454545454546,0.0,0.0,63832.08175371837,483.57637692210886,70.47922356006305,902.5456440006456
462,0.266,1800,0,0.9545454545454546,0.0,0.0,63968.94452670874,484.6132161114299,70.47922356006305,902.7077600005905
463,0.266,1800,0,0.9565217391304348,0.0,0.0,58776.0102346464,425.9131176423652,70.346327346147,902.5456440006456
464,0.266,1800,0,0.9565217391304348,0.0,0.0,60179.30553815661,436.08192418954064,70.34632734615795,902.7077600002049
465,0.266,1800,0,1.0,0.0,0.0,48859.3921767197,387.7729537834897,70.62477655625679,902.5456439995105
466,0.266,1800,0,1.0,0.0,0.0,41728.74308372615,331.18050066449325,70.62477655625679,902.7077600005214
467,0.266,1800,0,1.0,0.0,0.0,44718.76823905953,354.910859040155,70.62477655625679,902.5456439995105
468,0.266,1800,0,0.9545454545454546,0.0,0.0,41980.57906550476,318.03468989018756,70.47922356006305,902.7077600005214
469,0.266,1800,0,0.9565217391304348,0.0,0.0,77284.92879020445,560.0357158710467,70.346327346147,902.5456439995105
