,LORA_SF,LORA_TRANSMIT_POWER,hops,pdr,plr,aggregation_efficiency,energy,energy_per_byte,energy_tx_per_byte,latency
955,11,4,1,0.9,0.0,0.0,45642.65578394508,760.7109297324181,89.85827074398647,1656.5711280034193
956,11,4,1,0.1,0.8,0.0,46635.512162540166,777.2585360423361,89.85827074398489,1067.8524120006778
957,11,4,1,0.9,0.0,0.0,46242.02245544292,770.700374257382,89.85827074398175,1188.3119680001837
958,11,4,1,1.0,0.0,0.0,55524.69275482298,1028.2350510152403,90.73730355554106,1307.9983440002125
959,11,4,1,0.9,0.0,0.0,41576.73914229012,692.945652371502,89.85827074398489,1427.8509440004127
960,11,6,0,1.0,0.0,0.0,56023.439285377106,933.7239880896184,89.85827074398489,960.7577840013109
961,11,6,0,1.0,0.0,0.0,56074.933617737806,934.5822269622968,89.85827074397861,930.5375520006764
962,11,6,0,1.0,0.0,0.0,62302.319270102045,1038.3719878350341,89.85827074397861,900.6535759992021
963,11,6,0,1.0,0.0,0.0,63717.95659446448,1179.9621591567495,90.73730355554106,870.3720119998379
964,11,6,0,1.0,0.0,0.0,63439.81872840095,1057.3303121400158,89.85827074398331,840.3880359994273
965,11,6,0,0.9090909090909091,0.09090909090909091,0.0,66650.92793455161,1009.8625444629032,89.13906207998583,810.8078279995771
966,11,6,0,1.0,0.0,0.0,52387.818930138616,873.1303155023103,89.85827074397861,780.282867999611
967,11,6,0,0.9,0.1,0.0,53181.15888171278,886.3526480285462,89.85827074398489,750.875544001774
968,11,6,0,1.0,0.0,0.0,54948.28542116181,915.8047570193635,89.85827074398489,720.618700001567
969,11,6,0,1.0,0.0,0.75,46232.902972685224,405.5517804621511,52.80009800419109,690.7753600012838
970,11,6,0,1.0,0.0,0.0,67780.75981899477,1255.1992559073105,90.73730355554106,819.7739600011082
971,11,6,0,1.0,0.0,0.0,66989.77371071045,1014.9965713744007,89.13906207998583,789.5519680000871
972,11,6,0,1.0,0.0,0.0,70943.1694128414,1182.38615688069,89.85827074398647,759.549635999374
973,11,6,0,1.0,0.0,0.0,67744.65610813505,1129.077601802251,89.85827074398489,730.031196000009
974,11,6,0,1.0,0.0,0.8333333333333334,67160.04727351661,533.0162482025128,48.04142413712928,699.9395919994968
975,11,6,0,1.0,0.0,0.8181818181818181,66961.20263217475,279.0050109673948,25.440291205999593,669.5962599996474
976,11,6,0,1.0,0.0,0.9,63951.224583502975,266.4634357645957,23.60416849999796,639.8344239998132
977,11,6,0,1.0,0.0,0.8333333333333334,73397.10961955978,611.6425801629981,50.30179422398404,609.9851000014241
978,11,6,0,1.0,0.0,0.9,70870.96330960213,393.727573942234,30.149680879999107,580.0097680015715
979,11,6,0,0.8,0.0,0.0,39243.26139307674,654.054356551279,89.85827074398489,549.530164000942
980,11,6,0,1.0,0.0,0.0,67646.96027291122,1024.953943528958,89.13906207998583,860.7001440007461
981,11,6,1,0.9090909090909091,0.0,0.0,41461.93748203667,628.2111739702526,89.13906207998583,1808.8048040015774
982,11,6,1,0.9090909090909091,0.0,0.0,39117.01035270759,592.6819750410241,89.13906207998583,1899.2023200018866
983,11,6,1,0.9,0.1,0.0,36526.27292879953,608.7712154799922,89.85827074397861,1988.8420840004774
984,11,6,1,0.9090909090909091,0.0,0.0,44399.609661083305,672.7213585012622,89.13906207998583,2078.49773200018
985,11,6,1,0.9,0.0,0.0,63849.535772427946,1064.1589295404658,89.85827074398331,2169.1409759997223
986,11,6,1,0.9090909090909091,0.0,0.0,60955.36897924272,923.5661966551927,89.13906207998583,2259.06197999952
987,11,6,1,0.9090909090909091,0.0,0.0,55256.82928307131,837.2246861071411,89.13906207998583,2349.585620001384
988,11,6,1,0.9090909090909091,0.0,0.0,53714.77687160451,813.8602556303714,89.13906207998583,2499.010684005607
989,11,6,1,1.0,0.0,0.0,50001.19137350786,833.3531895584644,89.85827074398489,698.8428560015309
990,11,6,1,0.9090909090909091,0.0,0.0,52976.845313691316,802.6794744498684,89.13906207998583,1550.720652003707
991,11,6,1,1.0,0.0,0.0,45760.875746327474,762.6812624387912,89.85827074398489,1057.8907880015158
992,11,8,0,1.0,0.0,0.0,64887.95414107896,1081.4659023513161,89.85827074398489,861.1537800009914
993,11,8,0,1.0,0.0,0.0,64613.23860742992,1076.887310123832,89.85827074398489,831.6879440010489
994,11,8,0,1.0,0.0,0.0,72676.26960233683,1101.1556000354067,89.13906207998583,801.1829840007222
995,11,8,0,0.9,0.1,0.0,73591.58387405446,1226.5263979009076,89.85827074398175,771.4011480001554
996,11,8,0,1.0,0.0,0.0,74348.73679253522,1239.1456132089202,89.85827074398489,741.2760559999551
997,11,8,0,1.0,0.0,0.0,67894.16201191602,1131.569366865267,89.85827074398489,711.6218480000898
998,11,8,0,1.0,0.0,0.0,60413.864770769855,1006.8977461794976,89.85827074398489,681.5735160003005
999,11,8,0,1.0,0.0,0.0,59601.233181643314,993.353886360722,89.85827074398175,651.3350520016538
1000,11,8,0,1.0,0.0,0.0,65344.479897041536,990.067877227902,89.1390620799801,621.573216001616
1001,11,8,0,1.0,0.0,0.0,60520.650431639995,1008.6775071939999,89.85827074398489,591.6315120018444
1002,11,8,0,1.0,0.0,0.0,40463.674467293524,674.3945744548921,89.85827074398489,845.8576720009064
1003,11,8,0,1.0,0.0,0.9090909090909091,46959.98619054973,391.3332182545811,46.346146571986,815.7363400010627
1004,11,8,0,1.0,0.0,0.0,71264.37026209911,1187.7395043683184,89.85827074398489,785.9945040008733
1005,11,8,0,1.0,0.0,0.9090909090909091,71513.76738778081,595.9480615648401,46.346146571986,755.8494119999541
1006,11,8,0,1.0,0.0,0.7692307692307692,73519.57623376793,583.4887002679994,51.80870761522266,725.946319999799
1007,11,8,0,1.0,0.0,0.0,72814.85385877511,1103.2553614965925,89.13906207998296,696.2921119999337
1008,11,8,0,1.0,0.0,0.0,65102.74408172383,1085.0457346953972,89.85827074398489,666.3850360003325
1009,11,8,0,1.0,0.0,0.0,70410.38870434271,1173.5064784057117,89.85827074398489,636.0389440015533
1010,11,8,0,1.0,0.0,0.9090909090909091,66364.66296191317,356.7992632360923,31.72914127225999,606.2771080015154
