,LORA_SF,LORA_TRANSMIT_POWER,hops,pdr,plr,aggregation_efficiency,energy,energy_per_byte,energy_tx_per_byte
0,7,2,0,1.0,0.0,0.8125,39048.25139870734,78.41014337089827,13.366320933010627
1,7,2,0,1.0,0.0,0.8125,38996.36722591426,78.3059582849684,13.368454986023353
2,7,2,0,1.0,0.0,0.9285714285714286,37566.13020748002,70.34855844097382,10.985929116401941
3,7,2,0,1.0,0.0,0.8,38204.76298053628,79.59325620945059,13.011490854999101
4,7,2,0,1.0,0.0,0.8666666666666667,37712.259368815394,75.72742845143654,12.562536534940737
5,7,2,0,1.0,0.0,0.8666666666666667,38645.990466179675,76.67855251226126,12.419308471429673
6,7,2,0,1.0,0.0,0.9285714285714286,36835.07843049605,73.96602094477117,11.75448403084312
7,7,2,0,1.0,0.0,0.8823529411764706,38390.64523445833,71.09378747121913,13.109315520888346
8,7,2,0,1.0,0.0,0.875,37940.3343096766,71.0493151866603,12.50104396224663
9,7,2,0,1.0,0.0,0.8461538461538461,36792.62683633775,76.65130590903699,11.336995988998035
10,7,2,1,0.8181818181818182,0.0,0.7058823529411764,41419.08453868526,93.28622643848031,15.850411719999475
11,7,2,1,0.9,0.0,0.8,41069.05548967877,93.76496687141272,14.227625002739932
12,7,2,1,0.9090909090909091,0.0,0.8,40529.23293122266,84.4359019400472,13.020347174998763
13,7,2,1,0.9,0.0,0.7857142857142857,39536.40282182031,92.80845732821669,13.668809985351897
14,7,2,1,1.0,0.0,0.9285714285714286,39063.259065879145,87.98031321143952,13.13142424000001
15,7,2,1,1.0,0.0,0.8571428571428572,39390.47146014708,88.71727806339432,13.133817839999919
16,7,2,1,0.9090909090909091,0.0,0.8,39563.58517599101,87.91907816886891,13.855306725333266
17,7,2,1,1.0,0.0,0.8125,40733.285923409734,84.86101234043694,13.858701648000041
18,7,2,1,1.0,0.0,0.9333333333333333,39986.42025397409,84.35953640078921,13.180677483543622
19,7,2,1,0.9,0.0,0.8461538461538461,38930.591416703,91.3863648279413,12.721690489012081
20,7,2,2,0.9,0.0,0.8571428571428572,39230.84978524038,102.16367131573016,15.108484077498417
21,7,2,2,0.8888888888888888,0.0,0.9285714285714286,39318.27861071467,96.36832992822222,14.251007319998251
22,7,2,2,1.0,0.0,0.9230769230769231,38842.97245033077,93.82360495248979,13.06989874666356
23,7,2,2,0.9,0.0,0.8461538461538461,38746.40174432411,104.15699393635514,14.49410868257812
24,7,2,2,1.0,0.0,0.8571428571428572,38788.77598006713,99.45839994889006,14.876045860920065
25,7,2,2,1.0,0.0,0.9230769230769231,38305.27336826786,99.75331606319754,14.066076186247102
26,7,2,2,0.9,0.0,0.7857142857142857,38493.794644432215,98.70203754982619,14.884220925537075
27,7,2,2,1.0,0.0,0.9285714285714286,39641.65869142936,94.38490164626037,13.85142681371185
28,7,2,2,1.0,0.0,0.9333333333333333,39661.161430987966,95.79990683813519,15.019043217389594
29,7,2,2,0.8181818181818182,0.0,0.7857142857142857,39423.58951765632,104.29521036417016,15.33986669459889
30,7,2,3,0.9,0.0,0.8571428571428572,38533.81470427578,116.76913546750235,17.509930911996832
31,7,2,3,1.0,0.0,0.9285714285714286,39407.01334785694,111.31924674535858,16.355840517962434
32,7,2,3,1.0,0.0,0.9230769230769231,38273.567297645175,108.11742174476038,15.219088690163026
33,7,2,3,0.9,0.0,0.7692307692307692,38009.4748540503,119.5266504844349,16.895216285278778
34,7,2,3,1.0,0.0,0.8461538461538461,38476.32473797937,116.59492344842234,16.293726703995425
35,7,2,3,1.0,0.0,0.9230769230769231,38176.464398743316,115.68625575376763,16.296947183997595
36,7,2,3,1.0,0.0,0.9166666666666666,37761.45557428856,114.42865325541987,15.077522495995739
37,7,2,3,1.0,0.0,0.8571428571428572,39459.450599033924,109.60958499731646,16.095051602662615
38,7,2,3,0.9090909090909091,0.0,0.8125,40894.63368116885,113.59620466991348,18.327711423996316
39,7,2,3,0.9,0.0,0.8461538461538461,38316.465891848624,120.49203110644221,16.888532270183507
40,7,2,4,0.9,0.0,0.7857142857142857,38732.82948555257,140.33633871577018,20.83952261217514
41,7,2,4,0.9,0.0,0.8571428571428572,38604.30359518787,131.30715508567303,19.59616689306307
42,7,2,4,0.9090909090909091,0.0,0.7142857142857143,39396.98635985883,131.3232878661961,19.20778608319979
43,7,2,4,0.8888888888888888,0.0,0.8333333333333334,37688.94814546297,142.76116721766277,18.722109520002256
44,7,2,4,0.9,0.0,0.7142857142857143,39063.76865507694,138.52400232296787,20.40743445446953
45,7,2,4,0.9090909090909091,0.0,0.7857142857142857,38758.82279805778,137.4426340356659,20.411203101281913
46,7,2,4,0.9,0.0,0.8461538461538461,37964.26216274666,134.6250431303073,18.980448117448756
47,7,2,4,1.0,0.0,0.9230769230769231,39130.229486600976,130.43409828866993,17.869961454403274
48,7,2,4,0.9090909090909091,0.0,0.8,39996.34327604559,133.3211442534853,20.54915324000372
49,7,2,4,0.9,0.0,0.7142857142857143,37983.30030818378,143.87613753099916,21.766645639999187
50,7,2,5,0.8181818181818182,0.0,0.6666666666666667,39795.05574380142,174.53971817456764,26.912506557891145
51,7,2,5,0.8181818181818182,0.0,0.7857142857142857,38749.41220208121,161.45588417533835,23.91674124399539
52,7,2,5,1.0,0.0,0.9090909090909091,37405.53223970968,159.8527018791012,19.366344867687154
53,7,2,5,0.9,0.0,0.8333333333333334,37176.73245892834,172.11450212466823,22.79893527999631
54,7,2,5,1.0,0.0,0.9090909090909091,37377.06454888882,168.3651556256253,20.38445111999651
55,7,2,5,0.9,0.0,0.8461538461538461,38867.54010598682,175.07900948642714,24.004980559997957
56,7,2,5,0.9090909090909091,0.0,0.7692307692307692,38235.19106623064,167.69820643083614,23.38725420841605
57,7,2,5,0.9090909090909091,0.0,0.7857142857142857,39122.81311638251,159.03582567635166,23.34636655999578
58,7,2,5,1.0,0.0,0.7857142857142857,38668.16476749684,165.24856738246513,24.520907614354588
59,7,2,5,0.9,0.0,0.75,37108.08265579549,176.70515550378806,23.435151167993183
60,7,2,6,0.9,0.0,0.75,37001.679577614974,220.24809272389865,29.161094160006623
61,7,2,6,1.0,0.0,0.9166666666666666,37228.078615627855,213.95447480245895,28.173862609663043
62,7,2,6,1.0,0.0,0.9090909090909091,36887.74373078705,204.93190961548362,25.010930354672517
63,7,2,6,0.9,0.0,0.75,36583.36268294563,225.823226437936,30.228014210378902
64,7,2,6,0.9,0.0,0.8333333333333334,37755.62829003508,216.9863694829602,28.167754802765636
65,7,2,6,1.0,0.0,0.8333333333333334,36958.112591474965,228.13649747824053,30.22801421037657
66,7,2,6,0.9,0.0,0.8333333333333334,37308.33933796603,222.07344844027398,29.16109416000775
67,7,2,6,0.9090909090909091,0.0,0.8461538461538461,38716.10490496555,208.15110163959972,28.54254448774868
68,7,2,6,1.0,0.0,0.8333333333333334,37221.48154720097,213.91656061609754,28.173862609663043
69,7,2,6,0.9,0.0,0.7272727272727273,36919.677787973385,236.6646012049576,28.790640255391526
70,7,2,7,0.9,0.0,0.8181818181818181,36114.597976729114,316.794719094115,39.19262451788546
71,7,2,7,0.9,0.0,0.8333333333333334,36548.38878097216,304.5699065081013,40.61298014399372
72,7,2,7,1.0,0.0,0.9090909090909091,36859.424478363166,307.16187065302637,37.25070593199052
73,7,2,7,0.8888888888888888,0.0,0.8181818181818181,36359.51528147576,336.66217853218296,41.360152191105186
