,LORA_SF,LORA_TRANSMIT_POWER,hops,pdr,plr,aggregation_efficiency,energy,energy_per_byte,energy_tx_per_byte
0,7,2,0,1.0,0.0,0.8823529411764706,53008.5332789077,60.929348596445635,8.310278246068139
1,7,2,0,1.0,0.0,0.75,49289.24821354799,432.3618264346315,42.731860530520414
2,7,2,0,1.0,0.0,0.8181818181818181,45793.45822471441,272.58010848044296,26.76579566571726
3,7,2,0,1.0,0.0,0.0,42612.2771139156,710.20461856526,74.14715906399445
4,7,2,0,1.0,0.0,0.0,45760.78537804228,693.3452330006406,73.53583647999444
5,7,2,0,1.0,0.0,0.7692307692307692,47896.17907549816,101.04679129851934,11.478260161013939
6,7,2,0,1.0,0.0,0.0,49911.14367538887,831.8523945898145,74.14715906399445
7,7,2,0,1.0,0.0,0.75,50854.20048591404,56.88389316097768,7.647759231139255
8,7,2,0,1.0,0.0,0.8,44817.333490455,287.29059929778845,26.211088030775844
9,7,2,0,0.8888888888888888,0.1111111111111111,0.8181818181818181,42165.532862196975,390.4216005758979,41.360152191105186
10,7,2,0,0.9090909090909091,0.09090909090909091,0.0,45189.7562725003,684.6932768560652,73.53583647999444
11,7,2,0,1.0,0.0,0.8333333333333334,47378.71881930566,114.44134980508613,12.103027659130671
12,7,2,0,1.0,0.0,0.9230769230769231,53063.348934576825,64.55395247515429,6.808906084086647
13,7,2,0,1.0,0.0,0.75,51050.47566649939,170.16825222166463,16.52505176959885
14,7,2,0,1.0,0.0,0.9090909090909091,46426.30502688338,386.8858752240282,37.25070593199052
15,7,2,0,1.0,0.0,0.0,42156.85645769945,702.6142742949908,74.14715906399445
16,7,2,0,1.0,0.0,0.0,46695.53701419386,707.5081365786949,73.53583647999444
17,7,2,0,1.0,0.0,0.8,50502.34632942655,94.57368226484373,11.74547672359564
18,7,2,0,1.0,0.0,0.8823529411764706,54781.53859689675,61.6909218433522,8.149007459999769
19,7,2,0,1.0,0.0,0.8333333333333334,51436.003276681,428.63336063900834,40.61298014399372
20,7,2,0,1.0,0.0,0.8,46648.53388878846,287.9539128937559,25.266547940740292
21,7,2,0,1.0,0.0,0.0,43937.72967365616,665.7231768735783,73.53583647999444
22,7,2,0,1.0,0.0,0.0,45271.08886638979,754.5181477731633,74.14715906399445
23,7,2,0,1.0,0.0,0.8461538461538461,49228.230233695875,103.85702580948497,11.471533842023668
24,7,2,0,1.0,0.0,0.9375,53042.20577646723,57.78018058438696,7.4593947022209655
25,7,2,0,1.0,0.0,0.9090909090909091,48935.68495819688,407.79737465164067,37.25070593199052
26,7,2,0,1.0,0.0,0.9,45278.77493877875,251.54874965988193,22.77531842667226
27,7,2,0,1.0,0.0,0.0,43276.675102169254,721.2779183694876,74.14715906399445
28,7,2,0,1.0,0.0,0.0,45491.784656868746,689.2694644980113,73.53583647999444
29,7,2,0,1.0,0.0,0.9230769230769231,48502.862778427836,89.82011625634784,10.126531545775219
30,7,2,0,1.0,0.0,0.0,50190.446649103156,836.5074441517193,74.14715906399445
31,7,2,0,1.0,0.0,0.8,51015.09449340966,59.45815209022105,7.479816399998941
32,7,2,0,1.0,0.0,0.8181818181818181,47681.37610782761,128.17574222534304,12.333470145806613
33,7,2,0,1.0,0.0,0.0,43042.591545461386,717.3765257576898,74.14715906399445
34,7,2,0,1.0,0.0,0.0,45801.36075018294,693.9600113664081,73.53583647999444
35,7,2,0,1.0,0.0,0.8571428571428572,49506.677625185235,89.68601019055296,10.641169306085002
36,7,2,0,1.0,0.0,0.8947368421052632,54455.3066964925,54.67400270732179,8.122515868432522
37,7,2,0,1.0,0.0,0.0,50081.46692895416,758.810104984154,73.53583647999444
38,7,2,0,1.0,0.0,0.9,44731.907211780075,414.1843260350007,37.624291955546084
39,7,2,0,1.0,0.0,0.0,43364.194770800634,657.0332541030399,73.53583647999444
40,7,2,0,1.0,0.0,0.0,43914.58805266851,813.2331120864538,74.89433111110557
41,7,2,0,0.9,0.1,0.8571428571428572,49650.250380782294,98.51240154917122,11.616658344760452
42,7,2,0,1.0,0.0,0.9444444444444444,53330.30219094954,55.55239811557244,7.994648496998999
43,7,2,0,1.0,0.0,0.9090909090909091,48437.866681568266,403.64888901306887,37.25070593199052
44,7,2,0,1.0,0.0,0.9,46798.0450775839,259.9891393199105,22.77531842666807
45,7,2,0,1.0,0.0,0.0,43157.8151682672,719.2969194711201,74.14715906399445
46,7,2,0,1.0,0.0,0.0,45876.98101116494,764.6163501860824,74.14715906399445
47,7,2,0,1.0,0.0,0.9166666666666666,48745.29562129533,90.26906596536172,9.379359498665144
48,7,2,0,1.0,0.0,0.9285714285714286,53124.31158016882,56.39523522310915,6.43076715515972
49,7,2,0,1.0,0.0,0.8333333333333334,49571.743633180515,413.09786360983765,40.61298014399372
50,7,2,0,1.0,0.0,0.9090909090909091,47359.83275270062,263.11018195944786,25.016834568003528
51,7,2,0,1.0,0.0,0.0,44263.78095781707,670.6633478457132,73.53583647999444
52,7,2,0,1.0,0.0,0.0,46049.68928154272,697.7225648718594,73.53583647999444
53,7,2,0,1.0,0.0,0.75,51171.839840108594,92.70260840599383,12.101102372172397
54,7,2,0,1.0,0.0,0.8235294117647058,54227.84041706933,62.33085105410268,8.306613561930563
55,7,2,0,1.0,0.0,0.8461538461538461,50733.27868674935,281.8515482597186,29.482154210669886
56,7,2,0,1.0,0.0,0.8181818181818181,47638.700868763575,273.78563717680214,25.861160615171332
57,7,2,0,1.0,0.0,0.0,44630.959377955114,676.2266572417442,73.53583647999444
58,7,2,0,1.0,0.0,0.0,46654.261738932786,706.8827536201937,73.53583647999444
59,7,2,0,1.0,0.0,0.9230769230769231,49482.87822083695,95.89705081557548,10.576936919999197
60,7,2,1,1.0,0.0,0.0,44730.744576327896,745.5124096054649,74.14715906399445
61,7,2,1,1.0,0.0,0.0,44587.582191089976,675.569427137727,73.53583647999444
62,7,2,1,1.0,0.0,0.0,49253.36515087854,820.889419181309,74.14715906399445
63,7,2,1,1.0,0.0,0.8333333333333334,35153.63865433841,92.99904405909632,13.21071247746028
64,7,2,1,1.0,0.0,0.6666666666666667,36031.739244574936,130.54977987164833,17.923507053909834
65,7,2,1,0.9,0.0,0.8,31819.48225875666,143.33100116557054,18.562218400000912
66,7,2,1,1.0,0.0,0.6363636363636364,54123.398250604536,196.09926902392948,16.465499274780594
67,7,2,1,1.0,0.0,0.0,50198.10908699977,836.6351514499962,74.14715906399445
68,7,2,1,1.0,0.0,0.0,49549.68150179965,917.5866944777713,74.89433111110557
69,7,2,1,1.0,0.0,0.8181818181818181,50760.974184915794,445.27170337645435,39.19262451788546
70,7,2,1,0.9,0.0,0.8333333333333334,49929.45966411549,224.9074759644842,22.19232223999605
71,7,2,1,0.8181818181818182,0.0,0.0,47896.8088697499,725.7092252992409,73.53583647999444
72,7,2,1,0.9,0.0,0.0,48346.05997346741,805.7676662244569,74.14715906399445
73,7,2,1,0.9,0.0,0.7777777777777778,45438.65541683919,204.67862800378012,16.74477287999748
74,7,2,1,0.8,0.2,0.0,39336.84756860346,655.614126143391,74.14715906399445
75,7,2,1,0.8,0.1,0.0,29900.260581474744,498.3376763579124,74.14715906399445
76,7,2,1,1.0,0.0,0.0,47983.122809734035,799.7187134955673,74.14715906399445
77,7,2,1,1.0,0.0,0.0,43050.28203155771,797.2274450288465,74.89433111110557
78,7,2,1,1.0,0.0,0.0,42631.95756643705,710.5326261072842,74.14715906399445
79,7,2,1,1.0,0.0,0.0,48941.453924254965,741.5371806705298,73.53583647999444
80,7,2,1,1.0,0.0,0.0,33918.386604345666,628.1182704508457,74.89433111110557
81,7,2,1,1.0,0.0,0.7692307692307692,35726.919627384275,132.3219245458677,19.8043428782229
82,7,2,1,0.8181818181818182,0.0,0.7692307692307692,32638.56405555692,147.02055880881494,23.990618960001903
83,7,2,1,0.6666666666666666,0.0,0.0,52889.33902712731,979.4322042060613,74.89433111110557
84,7,2,1,1.0,0.0,0.0,50144.86803056563,759.7707277358429,73.53583647999444
85,7,2,1,1.0,0.0,0.0,49822.0999024136,830.3683317068934,74.14715906399445
86,7,2,1,1.0,0.0,0.7692307692307692,50940.90365555846,86.63418989040555,9.341446391020016
87,7,2,1,0.9,0.0,0.8181818181818181,50459.24415541469,155.7384078870824,14.098328656293596
88,7,2,1,0.8,0.0,0.75,50352.933338879586,226.81501503999814,22.192322239993494
89,7,2,1,1.0,0.0,0.0,38343.099534257824,710.0573987825524,74.89433111110557
90,7,2,1,0.7272727272727273,0.09090909090909091,0.0,30158.98845487215,456.95437052836587,73.53583647999444
91,7,2,1,1.0,0.0,0.0,47197.16394151883,786.6193990253139,74.14715906399445
92,7,2,1,1.0,0.0,0.0,45364.09132044149,756.0681886740248,74.14715906399445
93,7,2,1,1.0,0.0,0.0,43099.28958254563,718.3214930424272,74.14715906399445
94,7,2,1,1.0,0.0,0.0,50126.61785989128,835.443630998188,74.14715906399445
95,7,2,1,1.0,0.0,0.9230769230769231,36897.63840798882,90.43538825487457,13.256893539998895
96,7,2,1,1.0,0.0,0.8461538461538461,37000.967896952054,128.47558297552797,18.592402381670915
97,7,2,1,1.0,0.0,0.9166666666666666,31940.936409483915,140.0918263573856,21.612974981050264
