,LORA_SF,LORA_TRANSMIT_POWER,hops,pdr,plr,aggregation_efficiency,energy,energy_per_byte,energy_tx_per_byte,latency
424,8,14,0,1.0,0.0,0.0,63219.05174925055,1053.6508624875091,75.22054504800604,1171.5490320017561
425,8,14,0,1.0,0.0,0.0,62987.54664687855,1049.7924441146426,75.22054504800604,1231.55545600185
426,8,14,0,0.9,0.0,0.0,62847.56616955633,1047.4594361592722,75.22054504800604,1291.523880001936
427,8,14,0,1.0,0.0,0.0,64409.7433037993,975.9052015727167,74.60181536000472,855.179556000312
428,8,14,0,1.0,0.0,0.0,63524.781259037176,1058.7463543172862,75.22054504800604,825.1041920001753
429,8,14,0,1.0,0.0,0.0,63073.071071141196,955.6525919869878,74.60181536000472,794.9497600000659
430,8,14,0,1.0,0.0,0.0,62113.66659386695,1035.2277765644492,75.22054504800447,765.1879239994505
431,8,14,0,1.0,0.0,0.0,63066.9565809375,1167.9066033506945,75.97677022222815,734.5175839994517
432,8,14,0,1.0,0.0,0.0,63651.08494311854,1060.8514157186423,75.22054504800604,704.7557479994848
433,8,14,0,1.0,0.0,0.0,63318.018067017074,1055.3003011169512,75.22054504800604,674.5301599995
434,8,14,0,1.0,0.0,0.0,62581.02443624393,1043.017073937399,75.22054504800604,645.0676960009769
435,8,14,0,1.0,0.0,0.0,64454.82827404584,976.5883071825127,74.60181536000472,614.5807360009458
436,8,14,0,1.0,0.0,0.0,63773.47405622751,1062.8912342704584,75.22054504800604,584.8189000009079
437,8,14,0,1.0,0.0,0.0,60692.15830335283,1011.5359717225472,75.22054504800604,914.1977080002198
438,8,14,1,1.0,0.0,0.0,63225.94179702679,1053.7656966171132,75.22054504800604,925.2605840002934
439,8,14,1,0.9,0.0,0.0,63817.62294034646,1063.6270490057743,75.22054504800447,1707.3680720004104
440,8,14,1,1.0,0.0,0.75,63350.46468653312,391.052251151439,30.93127162073453,947.2751880002534
441,8,14,1,1.0,0.0,0.8333333333333334,64295.40507129188,535.7950422607657,41.36753860798986,1008.7698599992127
442,8,14,1,1.0,0.0,0.0,64497.09453961268,977.2287051456466,74.60181536000472,1069.1830359991745
443,8,14,1,1.0,0.0,0.8181818181818181,63940.81093431304,560.8843064413425,39.92536846735807,1129.1514599991224
444,8,14,1,1.0,0.0,0.8181818181818181,63765.10898968393,559.343061313017,39.92536846735807,1189.1198839990702
445,8,14,1,1.0,0.0,0.0,63588.85961223778,1059.8143268706297,75.22054504800604,1249.3876800017297
446,8,14,1,1.0,0.0,0.8181818181818181,63471.93494340502,556.7713591526756,39.925368467358894,1309.0757320019584
447,8,14,1,1.0,0.0,0.0,63716.41524526623,1061.9402540877704,75.22054504800447,1368.7717840020632
448,9,2,0,1.0,0.0,0.0,45253.242749365265,838.0230138771345,77.82675706666897,917.0107000003272
449,9,2,0,1.0,0.0,0.0,46543.78763368523,775.7297938947538,77.04848949600198,887.1208639998913
450,9,2,0,1.0,0.0,0.0,52228.12850537093,870.4688084228488,77.04848949600198,857.2543919991185
451,9,2,0,1.0,0.0,0.9,51857.49487698641,221.6132259700274,19.06819628718123,827.6781839992655
452,9,2,0,0.9,0.1,0.0,49828.72570520791,830.4787617534652,77.04848949600198,797.4939759992922
453,9,2,0,1.0,0.0,0.0,48641.322973346374,810.6887162224396,77.04848949600198,767.593759999294
454,9,2,0,0.8888888888888888,0.1111111111111111,0.0,42193.437794541314,781.3599591581725,77.82675706667072,737.0244360012039
455,9,2,0,1.0,0.0,0.0,45574.01885508345,843.963312131175,77.82675706667072,707.1086240013392
456,9,2,0,0.9,0.1,0.8333333333333334,38250.16133048925,318.75134442074375,42.69952913599748,677.1360200011841
457,9,2,0,1.0,0.0,0.9,36516.319839140466,152.15133266308527,18.60920401999867,851.7431672229827
458,9,2,0,1.0,0.0,0.0,54285.193981227356,904.7532330204559,77.04848949600198,821.8955720002987
459,9,2,0,1.0,0.0,0.9090909090909091,53883.535915175555,130.15346839414386,12.378095011014052,792.1711079998686
